起点,终点,ori_x,ori_y,end_x,end_y,ridership
万年场街道,二仙桥街道,104.12474778803707,30.65330128909081,104.13109687239829,30.684445028224047,1
万年场街道,太升路街道,104.12474778803707,30.65330128909081,104.07755155641463,30.670156189942755,1
万年场街道,少城街道,104.12474778803707,30.65330128909081,104.0526301486993,30.668690512829034,1
万年场街道,府南街道,104.12474778803707,30.65330128909081,104.02038254346557,30.678026221105164,2
万年场街道,建设路街道,104.12474778803707,30.65330128909081,104.10697562483489,30.67462887318019,2
万年场街道,新鸿路街道,104.12474778803707,30.65330128909081,104.10631147787416,30.66166955600947,1
万年场街道,桃蹊路街道,104.12474778803707,30.65330128909081,104.10824686426022,30.685481416810507,1
万年场街道,猛追湾街道,104.12474778803707,30.65330128909081,104.09338649423138,30.664809688800787,1
万年场街道,督院街街道,104.12474778803707,30.65330128909081,104.0670843716,30.652113933324678,1
万年场街道,荷花池街道,104.12474778803707,30.65330128909081,104.06914504518326,30.692033790146894,1
万年场街道,金泉街道,104.12474778803707,30.65330128909081,103.9876260259853,30.716361170590606,2
万年场街道,青龙街道,104.12474778803707,30.65330128909081,104.12065709938953,30.720884772946164,1
万年场街道,驷马桥街道,104.12474778803707,30.65330128909081,104.08421894300206,30.68468469689687,2
万年场街道,龙潭街道,104.12474778803707,30.65330128909081,104.17777027590506,30.70354757273816,2
三河街道,五块石街道,104.15149724634394,30.76956322359214,104.059651892411,30.710886652968526,1
三河街道,府青路街道,104.15149724634394,30.76956322359214,104.10035267124348,30.692293927826466,1
三河街道,桂溪街道,104.15149724634394,30.76956322359214,104.05807678674662,30.562785458752113,1
三河街道,汪家拐街道,104.15149724634394,30.76956322359214,104.05254456486169,30.657723310613694,1
东光街道,九里堤街道,104.0937010533027,30.61922927889487,104.04274989758682,30.71336015274653,3
东光街道,二仙桥街道,104.0937010533027,30.61922927889487,104.13109687239829,30.684445028224047,1
东光街道,双桥子街道,104.0937010533027,30.61922927889487,104.10279938168559,30.652797482326527,1
东光街道,双水碾街道,104.0937010533027,30.61922927889487,104.07961944282927,30.707143301075934,1
东光街道,安靖镇,104.0937010533027,30.61922927889487,104.01232404827407,30.770868297959915,1
东光街道,少城街道,104.0937010533027,30.61922927889487,104.0526301486993,30.668690512829034,1
东光街道,建设路街道,104.0937010533027,30.61922927889487,104.10697562483489,30.67462887318019,2
东光街道,新华西路街,104.0937010533027,30.61922927889487,104.0608881713822,30.678169811235552,1
东光街道,春熙路街道,104.0937010533027,30.61922927889487,104.07704974759851,30.661839708658544,2
东光街道,桃蹊路街道,104.0937010533027,30.61922927889487,104.10824686426022,30.685481416810507,2
东光街道,犀浦镇,104.0937010533027,30.61922927889487,103.96853991910166,30.757672802984413,1
东光街道,草市街街道,104.0937010533027,30.61922927889487,104.07077381074879,30.67480564890668,1
东光街道,营门口街道,104.0937010533027,30.61922927889487,104.03269016216231,30.70351417259711,2
东光街道,跳蹬河街道,104.0937010533027,30.61922927889487,104.12276490519686,30.669026680129928,4
东光街道,青龙街道,104.0937010533027,30.61922927889487,104.12065709938953,30.720884772946164,1
东光街道,驷马桥街道,104.0937010533027,30.61922927889487,104.08421894300206,30.68468469689687,1
东升街道,九里堤街道,103.93014169911959,30.578649488084718,104.04274989758682,30.71336015274653,2
东升街道,书院街街道,103.93014169911959,30.578649488084718,104.0863687508597,30.6639549159326,1
