起点,终点,ori_x,ori_y,end_x,end_y,ridership
万年场街道,九里堤街道,104.12474778803707,30.65330128909081,104.04274989758682,30.71336015274653,3
万年场街道,书院街街道,104.12474778803707,30.65330128909081,104.0863687508597,30.6639549159326,5
万年场街道,二仙桥街道,104.12474778803707,30.65330128909081,104.13109687239829,30.684445028224047,6
万年场街道,人民北路街,104.12474778803707,30.65330128909081,104.06130032345499,30.683927523404815,4
万年场街道,保和街道,104.12474778803707,30.65330128909081,104.14239485744424,30.636686225565303,5
万年场街道,凤凰山街道,104.12474778803707,30.65330128909081,104.08164895300247,30.732693074957094,1
万年场街道,十陵街道,104.12474778803707,30.65330128909081,104.18289534181507,30.648516042388525,1
万年场街道,华兴街道,104.12474778803707,30.65330128909081,104.01101842805666,30.602368166080563,1
万年场街道,双楠街道,104.12474778803707,30.65330128909081,104.02865896865515,30.649458723481544,1
万年场街道,双水碾街道,104.12474778803707,30.65330128909081,104.07961944282927,30.707143301075934,8
万年场街道,合江亭街道,104.12474778803707,30.65330128909081,104.07926888803063,30.65222415771668,7
万年场街道,圣灯街道,104.12474778803707,30.65330128909081,104.14542488329225,30.680478343745712,1
万年场街道,大丰街道,104.12474778803707,30.65330128909081,104.05669390099663,30.76685804349305,2
万年场街道,天回镇街道,104.12474778803707,30.65330128909081,104.09784075163743,30.769453296446976,1
万年场街道,太升路街道,104.12474778803707,30.65330128909081,104.07755155641463,30.670156189942755,11
万年场街道,安靖镇,104.12474778803707,30.65330128909081,104.01232404827407,30.770868297959915,1
万年场街道,少城街道,104.12474778803707,30.65330128909081,104.0526301486993,30.668690512829034,3
万年场街道,府青路街道,104.12474778803707,30.65330128909081,104.10035267124348,30.692293927826466,2
万年场街道,建设路街道,104.12474778803707,30.65330128909081,104.10697562483489,30.67462887318019,36
万年场街道,成龙路街道,104.12474778803707,30.65330128909081,104.11969414238894,30.603082785529196,1
万年场街道,抚琴街道,104.12474778803707,30.65330128909081,104.04374900767523,30.689325320109745,5
万年场街道,文家街道,104.12474778803707,30.65330128909081,103.93342016698911,30.687074432051094,2
万年场街道,新华西路街,104.12474778803707,30.65330128909081,104.0608881713822,30.678169811235552,4
万年场街道,新鸿路街道,104.12474778803707,30.65330128909081,104.10631147787416,30.66166955600947,6
万年场街道,春熙路街道,104.12474778803707,30.65330128909081,104.07704974759851,30.661839708658544,11
万年场街道,望江路街道,104.12474778803707,30.65330128909081,104.07168516212226,30.635064980004078,6
万年场街道,桂溪街道,104.12474778803707,30.65330128909081,104.05807678674662,30.562785458752113,2
万年场街道,桃蹊路街道,104.12474778803707,30.65330128909081,104.10824686426022,30.685481416810507,10
万年场街道,水井坊街道,104.12474778803707,30.65330128909081,104.08694280849765,30.649077025663395,2
万年场街道,汪家拐街道,104.12474778803707,30.65330128909081,104.05254456486169,30.657723310613694,4
万年场街道,沙河源街道,104.12474778803707,30.65330128909081,104.0505271566029,30.73442628180356,3
万年场街道,沙河街道,104.12474778803707,30.65330128909081,104.11720269294824,30.62986902495513,1
万年场街道,浆洗街街道,104.12474778803707,30.65330128909081,104.04667045680115,30.645641812828632,1
万年场街道,牛市口街道,104.12474778803707,30.65330128909081,104.09828021767335,30.64673261384752,1
万年场街道,犀浦镇,104.12474778803707,30.65330128909081,103.96853991910166,30.757672802984413,1
万年场街道,猛追湾街道,104.12474778803707,30.65330128909081,104.09338649423138,30.664809688800787,21
万年场街道,玉林街道,104.12474778803707,30.65330128909081,104.06161167724152,30.637337386133247,1
万年场街道,盐市口街道,104.12474778803707,30.65330128909081,104.06854394913813,30.658999094459663,11
万年场街道,督院街街道,104.12474778803707,30.65330128909081,104.0670843716,30.652113933324678,3
万年场街道,石羊场街道,104.12474778803707,30.65330128909081,104.04207224362806,30.589080269961133,2
万年场街道,簇锦街道,104.12474778803707,30.65330128909081,103.99667070930668,30.62627087854145,1
万年场街道,肖家河街道,104.12474778803707,30.65330128909081,104.03845203470746,30.62813716196142,1
万年场街道,苏坡街道,104.12474778803707,30.65330128909081,103.97726807521968,30.682368433064255,3
万年场街道,茶店子街道,104.12474778803707,30.65330128909081,104.02024153112227,30.697019974934264,1
万年场街道,草堂路街道,104.12474778803707,30.65330128909081,104.03369711876734,30.661678069224696,1
万年场街道,草市街街道,104.12474778803707,30.65330128909081,104.07077381074879,30.67480564890668,5
