起点,终点,ori_x,ori_y,end_x,end_y,ridership
万年场街道,九里堤街道,104.12474778803707,30.65330128909081,104.04274989758682,30.71336015274653,1
万年场街道,书院街街道,104.12474778803707,30.65330128909081,104.0863687508597,30.6639549159326,9
万年场街道,二仙桥街道,104.12474778803707,30.65330128909081,104.13109687239829,30.684445028224047,4
万年场街道,保和街道,104.12474778803707,30.65330128909081,104.14239485744424,30.636686225565303,4
万年场街道,华兴街道,104.12474778803707,30.65330128909081,104.01101842805666,30.602368166080563,1
万年场街道,双桂路街道,104.12474778803707,30.65330128909081,104.1077341648849,30.634997762418855,1
万年场街道,双桥子街道,104.12474778803707,30.65330128909081,104.10279938168559,30.652797482326527,2
万年场街道,双水碾街道,104.12474778803707,30.65330128909081,104.07961944282927,30.707143301075934,8
万年场街道,合江亭街道,104.12474778803707,30.65330128909081,104.07926888803063,30.65222415771668,2
万年场街道,圣灯街道,104.12474778803707,30.65330128909081,104.14542488329225,30.680478343745712,2
万年场街道,太升路街道,104.12474778803707,30.65330128909081,104.07755155641463,30.670156189942755,3
万年场街道,府南街道,104.12474778803707,30.65330128909081,104.02038254346557,30.678026221105164,2
万年场街道,府青路街道,104.12474778803707,30.65330128909081,104.10035267124348,30.692293927826466,4
万年场街道,建设路街道,104.12474778803707,30.65330128909081,104.10697562483489,30.67462887318019,9
万年场街道,抚琴街道,104.12474778803707,30.65330128909081,104.04374900767523,30.689325320109745,3
万年场街道,文家街道,104.12474778803707,30.65330128909081,103.93342016698911,30.687074432051094,1
万年场街道,新华西路街,104.12474778803707,30.65330128909081,104.0608881713822,30.678169811235552,1
万年场街道,新鸿路街道,104.12474778803707,30.65330128909081,104.10631147787416,30.66166955600947,4
万年场街道,春熙路街道,104.12474778803707,30.65330128909081,104.07704974759851,30.661839708658544,4
万年场街道,柳江街道,104.12474778803707,30.65330128909081,104.09175383141687,30.58614334845742,1
万年场街道,桃蹊路街道,104.12474778803707,30.65330128909081,104.10824686426022,30.685481416810507,7
万年场街道,水井坊街道,104.12474778803707,30.65330128909081,104.08694280849765,30.649077025663395,1
万年场街道,汪家拐街道,104.12474778803707,30.65330128909081,104.05254456486169,30.657723310613694,3
万年场街道,沙河街道,104.12474778803707,30.65330128909081,104.11720269294824,30.62986902495513,2
万年场街道,火车南站街,104.12474778803707,30.65330128909081,104.06993711836556,30.616572558251345,1
万年场街道,狮子山街道,104.12474778803707,30.65330128909081,104.1201115153985,30.61617064631393,1
万年场街道,猛追湾街道,104.12474778803707,30.65330128909081,104.09338649423138,30.664809688800787,9
万年场街道,玉林街道,104.12474778803707,30.65330128909081,104.06161167724152,30.637337386133247,5
万年场街道,盐市口街道,104.12474778803707,30.65330128909081,104.06854394913813,30.658999094459663,4
万年场街道,石羊场街道,104.12474778803707,30.65330128909081,104.04207224362806,30.589080269961133,1
万年场街道,茶店子街道,104.12474778803707,30.65330128909081,104.02024153112227,30.697019974934264,1
万年场街道,草堂路街道,104.12474778803707,30.65330128909081,104.03369711876734,30.661678069224696,1
万年场街道,草市街街道,104.12474778803707,30.65330128909081,104.07077381074879,30.67480564890668,1
万年场街道,荷花池街道,104.12474778803707,30.65330128909081,104.06914504518326,30.692033790146894,3
万年场街道,跳伞塔街道,104.12474778803707,30.65330128909081,104.08192656084438,30.633251754590415,3
万年场街道,跳蹬河街道,104.12474778803707,30.65330128909081,104.12276490519686,30.669026680129928,4
万年场街道,青龙街道,104.12474778803707,30.65330128909081,104.12065709938953,30.720884772946164,6
万年场街道,驷马桥街道,104.12474778803707,30.65330128909081,104.08421894300206,30.68468469689687,8
万年场街道,龙潭街道,104.12474778803707,30.65330128909081,104.17777027590506,30.70354757273816,3
万年场街道,龙舟路街道,104.12474778803707,30.65330128909081,104.09151993274105,30.629750369537213,1
三圣街道,人民北路街,104.137199203032,30.57667039363897,104.06130032345499,30.683927523404815,2
三圣街道,双水碾街道,104.137199203032,30.57667039363897,104.07961944282927,30.707143301075934,3
三圣街道,大丰街道,104.137199203032,30.57667039363897,104.05669390099663,30.76685804349305,1
三圣街道,天回镇街道,104.137199203032,30.57667039363897,104.09784075163743,30.769453296446976,1
三圣街道,新华西路街,104.137199203032,30.57667039363897,104.0608881713822,30.678169811235552,2
三圣街道,春熙路街道,104.137199203032,30.57667039363897,104.07704974759851,30.661839708658544,1
三圣街道,汪家拐街道,104.137199203032,30.57667039363897,104.05254456486169,30.657723310613694,1
三圣街道,猛追湾街道,104.137199203032,30.57667039363897,104.09338649423138,30.664809688800787,4
三圣街道,草堂路街道,104.137199203032,30.57667039363897,104.03369711876734,30.661678069224696,1
三圣街道,草市街街道,104.137199203032,30.57667039363897,104.07077381074879,30.67480564890668,3
三圣街道,西御河街道,104.137199203032,30.57667039363897,104.06362875164112,30.66598225344833,1
三圣街道,跳蹬河街道,104.137199203032,30.57667039363897,104.12276490519686,30.669026680129928,1
三河街道,九里堤街道,104.15149724634394,30.76956322359214,104.04274989758682,30.71336015274653,2
三河街道,五块石街道,104.15149724634394,30.76956322359214,104.059651892411,30.710886652968526,5
三河街道,人民北路街,104.15149724634394,30.76956322359214,104.06130032345499,30.683927523404815,1
三河街道,双水碾街道,104.15149724634394,30.76956322359214,104.07961944282927,30.707143301075934,3
三河街道,太升路街道,104.15149724634394,30.76956322359214,104.07755155641463,30.670156189942755,2
三河街道,少城街道,104.15149724634394,30.76956322359214,104.0526301486993,30.668690512829034,2
三河街道,建设路街道,104.15149724634394,30.76956322359214,104.10697562483489,30.67462887318019,1
三河街道,桃蹊路街道,104.15149724634394,30.76956322359214,104.10824686426022,30.685481416810507,1
