起点,终点,ori_x,ori_y,end_x,end_y,ridership
万年场街道,东升街道,104.12474778803707,30.65330128909081,103.93014169911959,30.578649488084718,1
万年场街道,保和街道,104.12474778803707,30.65330128909081,104.14239485744424,30.636686225565303,1
万年场街道,圣灯街道,104.12474778803707,30.65330128909081,104.14542488329225,30.680478343745712,1
万年场街道,抚琴街道,104.12474778803707,30.65330128909081,104.04374900767523,30.689325320109745,1
万年场街道,盐市口街道,104.12474778803707,30.65330128909081,104.06854394913813,30.658999094459663,3
万年场街道,金泉街道,104.12474778803707,30.65330128909081,103.9876260259853,30.716361170590606,2
三圣街道,双桥子街道,104.137199203032,30.57667039363897,104.10279938168559,30.652797482326527,1
三圣街道,安靖镇,104.137199203032,30.57667039363897,104.01232404827407,30.770868297959915,1
三河街道,九里堤街道,104.15149724634394,30.76956322359214,104.04274989758682,30.71336015274653,2
三河街道,荷花池街道,104.15149724634394,30.76956322359214,104.06914504518326,30.692033790146894,3
东光街道,书院街街道,104.0937010533027,30.61922927889487,104.0863687508597,30.6639549159326,1
东光街道,望江路街道,104.0937010533027,30.61922927889487,104.07168516212226,30.635064980004078,1
东光街道,桃蹊路街道,104.0937010533027,30.61922927889487,104.10824686426022,30.685481416810507,1
东光街道,犀浦镇,104.0937010533027,30.61922927889487,103.96853991910166,30.757672802984413,1
东光街道,盐市口街道,104.0937010533027,30.61922927889487,104.06854394913813,30.658999094459663,2
东光街道,草堂路街道,104.0937010533027,30.61922927889487,104.03369711876734,30.661678069224696,1
东升街道,荷花池街道,103.93014169911959,30.578649488084718,104.06914504518326,30.692033790146894,1
东坡街道,九里堤街道,103.99579685281346,30.668022211089752,104.04274989758682,30.71336015274653,1
东坡街道,建设路街道,103.99579685281346,30.668022211089752,104.10697562483489,30.67462887318019,1
东坡街道,新华西路街,103.99579685281346,30.668022211089752,104.0608881713822,30.678169811235552,1
东坡街道,跳伞塔街道,103.99579685281346,30.668022211089752,104.08192656084438,30.633251754590415,1
中和街道,双桥子街道,104.09922995248743,30.551815785241057,104.10279938168559,30.652797482326527,1
中和街道,双水碾街道,104.09922995248743,30.551815785241057,104.07961944282927,30.707143301075934,1
中和街道,春熙路街道,104.09922995248743,30.551815785241057,104.07704974759851,30.661839708658544,1
中和街道,荷花池街道,104.09922995248743,30.551815785241057,104.06914504518326,30.692033790146894,1
九里堤街道,东升街道,104.04274989758682,30.71336015274653,103.93014169911959,30.578649488084718,4
九里堤街道,东坡街道,104.04274989758682,30.71336015274653,103.99579685281346,30.668022211089752,1
九里堤街道,人民北路街,104.04274989758682,30.71336015274653,104.06130032345499,30.683927523404815,2
九里堤街道,双楠街道,104.04274989758682,30.71336015274653,104.02865896865515,30.649458723481544,1
九里堤街道,新华西路街,104.04274989758682,30.71336015274653,104.0608881713822,30.678169811235552,1
九里堤街道,玉林街道,104.04274989758682,30.71336015274653,104.06161167724152,30.637337386133247,1
九里堤街道,盐市口街道,104.04274989758682,30.71336015274653,104.06854394913813,30.658999094459663,2
九里堤街道,红牌楼街道,104.04274989758682,30.71336015274653,104.02203328144594,30.640139795259877,1
九里堤街道,荷花池街道,104.04274989758682,30.71336015274653,104.06914504518326,30.692033790146894,4
九里堤街道,跳蹬河街道,104.04274989758682,30.71336015274653,104.12276490519686,30.669026680129928,1
